mim	is_phenotype	date_fetched	pmid_refs
107400	True	2025-03-20	311584|4158556|2382967|19738092|112033|8381582|11846735|1601424|6247908|2904702|3527273|12933574|11527807|11527806|34192300|7045697|3537008|16278826|6792288|6982619|6982218|2890296|3257661|6804874|6600583|2989709|1079112|311585|17948551|6972696|2696185|2185272|2539391|2567291|2788166|1967187|6801664|1783408|3264419|7706910|7977369|2787118|2339709|5827347|6168185|5366282|5699691|4166396|4911922|5681806|2786335|2254451|2807278|6971248|3485249|810069|54196|5073686|6797346|2394452|2227940|2606478|12588861|1556183|20522742|8364590|2901833|2784123|2240842|2316526|2390072|6973024|6967446|9692092|314754|3038256|1552539|16365039|7227484|19398551|2543620|28301499|6976926|6080804|309724|7031661|18294358|6602546|8364536|412531|310370|6093867|14229909|9459000|8441253|2309708|8499914|17448989|6162902|3484754|2901226|3491072|3040726|2035534|6604220|1087161|1082356|3500042|1673114|1969347|3257351|3484756|3876766|3484755|12220457|1504305|11149899|3259232|11884757|1975477|3262617|6335371|16432201|1569192|3875547|313312|6965658|2575668|8182727|3490426|315708|301355|1083527|315709|8358043
107440	False	2025-03-21	
107550	True	2025-03-20	4725150|4951371
107600	True	2025-03-19	526582|6024866|5536130|752066|1346711|9415483|7554362|3514708|4725911|7809261|13946964|20420028|29639888|1515766|5895684|14332364|14332365|4917433|19467960|23541344|23785305|862297|5423487|9678709|14037468|13066907|1168281|21614989
107601	True	2025-03-20	
107640	True	2025-03-20	
107650	False	2025-03-21	7352787|759949|8153920|15326239|17636061|7781344|180875|11401610|3257550|12003609|16116137|12506338|12531037|1736754|211413|12952844|8153952|692617
107670	True	2025-03-20	12738753|2107739|7295199|2894758|6095840|2995928|6433912|2989800|6403543|3136074|6089788|1301170|2500391|2858663|24520415|12522687|2415515|8248186
107700	True	2025-03-20	3129106|3129107|2301403|28548445
107710	False	2025-03-21	11714102|3013172|12070157|10024503|2835369|3459164|3017837|2894348|2995235|2892779|2897845|2985493|8432525
107720	False	2025-03-21	15546000|12021280|8099442|2862468|25470695|2879788|27624799|24941082|3118360|6308458|3931073|8675624|3123586|7295752|3016655|19074352|6131168|28406212|12417525|24941081|25225788|2022742|9691099|15044382|12697301|11264990
107741	True	2025-03-20	16437577|19164761|18583979|4829776|7968026|3004475|11384575|31686034|8757051|16358334|16453339|11755850|22622580|7485228|12552039|6309903|7841371|9012418|15668424|7696597|8619535|6294137|27481046|3337104|7635947|16823865|11278162|8102761|7199983|17310043|15385439|7175379|8614828|11409425|6309907|1423585|6261329|12817590|18562290|17283313|19605830|15184602|68276|16344479|11673593|11171894|2556448|11579084|16708071|3029073|11756601|11992263|10738542|7920638|8346443|11940706|6713705|11940690|3922972|1360062|7833947|1864973|15096402|12198535|14741101|15956169|15657137|18334912|15883313|22763456|8702415|3243553|15048896|12533090|3802561|2791332|16143024|16094309|15557508|7498406|8911609|1360898|5333808|9932938|11160955|17006673|8042228|10986041|12438664|8526471|6745937|8882873|11015124|1381696|20479360|11425936|6124804|6795720|2992507|11723294|15326239|17636061|7654074|9566379|7455696|8757018|16278853|8787841|12939405|3721502|6933487|6860421|163606|7464557|10694577|10079115|1730728|9514597|2572535|15596614|15210882|11447277|6094053|8651872|7724603|12920078|10903326|11401610|7670501|2019410|15007140|7657831|18354102|7964823|10051007|11076954|15326261|17310023|1878006|8757017|12105308|10587578|11558492|8534415|17709709|11709540|7574468|15184605|11940689|7863332|7824144|1361196|1674745|1352296|14684691|7944308|15131116|3459164|2492364|2738044|12509421|3283935|1713245|16079201|7635945|8035940|7498401|12821754|10432380|7586659|10522889|6327682|9697689|10861286|32376954|163608|11835377|1356443|8664327|12393895|11445633|7668834|8618665|7998776|11095479|9189032|8619557|7585009|14530190|10648765|16116137|1360061|9176854|7169215|8710076|3585172|7668835|2987927|12891668|9106542|8644745|1360057|16831961|11320185|1584779|1423598|8103819|8618881|7532337|7566000|16299033|15184629|12963757|38899694|10746713|2539388|6313758|6300187|6289314|7068630|8592548|14769603|11087769|15567863|18077821|7696609|11038359|8040342|11673610|8103823|8350998|11971084|8136829|3771793|6270194|12742846|8103818|16091415|28959956|23492875|8709703|3690877|2313204|7473659|3745433|15815632|7761390|8446617|8367470|2101409|9218423|9649566|7675243|2470732|2851587|7910910|8644717|11024044|10213549|24145446|15184600|8615081|15699383|198168|6698548|6698547|7386461|759055|7106770|215360|6726088|1357300|16208376|8488843|16894123|19786693|7654070|7581381|19255409|12107813|189159|3909150|6199196|10889546|11113217|17077142|3038959|2341812|1648586|2556398|6277903|6323533|7263700|10190327|10767336|15389756|12117364|15286151|10822435|8619558|6712769|6480826|12431986|12774036|16344478|7944299|7468588|11807891|17524782|1411543|11443525|15452327
107748	False	2025-03-21	7782087|8086453|1371347|11832948|1722334|12524539|11024165|1284593|10371543|15340075|8942627|9119221|7961715|12161506|14973123|1719477|1383925|17567611|1380454|8799128|1380694
107776	False	2025-03-21	14630322|7521883|10839360|11743202|78183|7504987|3049610|8429910|7691880|7540589|11463012|11773634|7517546|24328827|30580569|9468475|8508761|8340403|8586439|11034202|6961098|1722319|7521540|15815633|20628061|8408657|7521882|18470935|11780053|11891232|11035042
107777	False	2025-03-21	11067864|9302264|16845277|15509592|7537761|8140421|7512890|8429910|9745427|11297601|7537863|11536078|12050236|11929850|16641094|9649557|9048343|7532304|16581908|10372737|9177390|7510718|7524315|11035038
107820	True	2025-03-20	19179530|2996334|37059883|7590355|28905880|24777941
107840	False	2025-03-21	
107900	False	2025-03-21	
107910	False	2025-03-21	8989235|12107254|9718379|9211678|3390233|3964273|2848247|10566648|15687328|11549641|3018730|9618522|15181061|2338489|7400309|19129847|17325027|12944421|1371509|1496995|2973313|11070086|12466340|17341559|18182446|8265607|11070087|7217085|7344234|14715828|162557|11889205|8530621|9177373|16895991|17118999|10393934|11600509|12351690|1825497|12736278|12050211|10027313|9034163|14715870|15811932|2171939|12843146|11427738|3521459|11994385|16365303|1988941|11341336
107920	False	2025-03-21	
107930	True	2025-03-20	21512572|20505134|1710430|4536745|1395716|9887369|11672987|12881721|30952622|1357595|2590185|34479793|15879433|19172410|31104889|23321058|15079002|1612608|1540578
107950	True	2025-03-20	
107970	True	2025-03-19	8225662|19362677|14993138|15639475|23468208|6695798|20864495|8557918|10073261|12210335|4015925|29543670|8736609|3825875|8815941|7053899|8142187|20596727|1572740|24738885|8774331|12529708|7951245|4061306|8824801|9466574
108110	True	2025-03-20	
108120	True	2025-03-19	8923936|8923935|19571066|7977374|3287922|23401156|4855665|23413262|6614047|7039311|33275911|23678273|9012416|30285720|7446562|23378224|27726070|17194691|729196|12592607|17339586
108145	True	2025-03-19	5678002|8923935|19571066|15389706|19213027|23487782|8533802|8923937|7039311|5025860|18819806|1941966|24726473|11146470|15103714|8423615|17345626
108200	False	2025-03-21	8923935|19571066|5539065
108300	True	2025-03-19	1677770|8434604|12503098|17318849|10486316|21671392|880775|507166|1358786|1444917|4820990|2896625|10706362|1247001|9529347|4218495|776247|20179744|7064999|2573273|3728560|12544472|12150217|16189708|31090205|18177466|4621768|4199617|4429933|1977683|6966133|11007540|16752401|16152640|409578|2378378|10353778|3651362|5678778|14299791|11388760|2918540|1683158|5173345|7171774|10982970|9805127|8737653|6650564|1536174
108340	False	2025-03-21	711851|6944164|5078252|76021|353284|4704864|4126515|6291746|9170146|876325|569973|644313|59196
108355	True	2025-03-20	10051406|9865697|1372395|8647802|12186904|11882361|7806213|1322798|34409981|8253073|1384039|10318918|24399467|19262673|9569023|7806216|12639989
108390	False	2025-03-21	13369530|20585627|7448566|27965198|3569485
108420	True	2025-03-19	33448284|15367911|3950943|3656377|3570302|3612704|3943869|7287009|10809667|35090489|7966196|6714976|33437391|7120320|34755185
108500	True	2025-03-19	1575453|2006014|3205379|9390841|475621|3504247|5638538|16186543|17575281|14718690|9302278|3469025|7611286|7942848|8898206|27250579|19633872|18541804|15710862|21734179|15136697|14681882|7695228|3358708|7757080|5766492|6684259
108720	True	2025-03-19	8291529|1863996|24624349|7194471|14991055|7137218|7163263|3562108|6614050|6753583|2325095|3799721|6614049
108721	True	2025-03-19	14991055|10076882|2368807
108729	True	2025-03-20	14749837|8168843|8227057|15662013|9657145|11533724
108730	False	2025-03-21	8040329|2936465|4239835|30688039|1746562|11402072|19061639|22495301|23911890|2943216|2842876|32040565|15083169|10914677|8841193|9367679|18075584|15618517|12556521|25614869|8854873|23455422|15448704|23455424|8825625
108732	True	2025-03-20	1531651|15133509|15178683|1674727|8700162
108733	True	2025-03-20	20826782|1427863|1531651|12624087|11786550|9218424|9668038|27535533|15302868|8364570|8700162|15829536|30535804|9697703|8187550
108760	False	2025-03-21	5405360|495656
108770	True	2025-03-21	4981961|4430108|16176547|12522116|5347950|16188595|1575158|4636548
108800	False	2025-03-21	9610535|4165146|1952784|148839|70860|452615|4261647|13788275|5116593
108900	True	2025-03-19	6018322|7867169|5437412|1605267|16896344|15810002|14607454|1260978|9651244|12414819|13783833
108960	False	2025-03-21	2144858|7982997|11226303|12483301|2569967|1979052|9405681|9482923
108961	False	2025-03-21	24471569|15146390|2570358|11259675|26980729|23065701|24057292|18945719|32282051|7680013|1979052|24259409|22870295|16384845|10082481|23827346|19396146|15572448|24001744|30544148|14702637|20947764
108962	True	2025-03-20	30032985|24559625|11533490|10468599|7477288|2162522|1979052|2169733|9482886
108980	True	2025-03-20	20062061|3948429|7188949|20062063|7449186|7201363|20062060|21076409
108985	True	2025-03-19	15016762|7795606|13959112|33864784|17339054|7315221|15359244|419979
109092	False	2025-03-21	8094596|10364476|1985094|17400754|32051585|31755557
109110	False	2025-03-21	6320114
109150	True	2025-03-19	20308049|18385100|6509398|17805477|18286225|5808476|19666958|13872187|8931575|10525976|8414025|9779665|7573040|10072437|11092757|566869|7136516|6890162|865537|8619527|2396938|10369861|18071041|18413477|10942424|11133357|15254017|8358438|7496771|8035934|10441343|11176969|16407371|7066668|7191499|8059595|8817326|8640226|8644735|12433269|5168989|17332375|19139316|7874163|15534186|7795637|17894834|22113611|1436521|12810491|32978817|7189034|9825593|6536725|8088802|11708990|7633439|15824265|10525985|5061839|15457499|10556285|629660|17683516|9225982|7668288|19843543|9048937|9506545|865531|7196532|945867|895799|15477548|9132496|7198744|6681562|9403486|7561932|7655453|7959745|3463884|10399876|15480876|7902323|11939898|9778239|8023841|7485178|7825578|8279460|11186889|3734949|19329990|9758625|8528200|8358439|8035935|5571046|26373603|20373340|16087686|16879203|8162021|7897622|15148161|11409435|15747371|14967775|11889231|15026782|9635424|9550356|5053922|15824264|25566755|12485197
109190	False	2025-03-21	222542|228859|7835902|3034518|11781704|10051606|10852967|6255197|1691887|2173788|7506601
109200	False	2025-03-21	7825647|8334753|7849715|9620288|14819896|18304493|11966690|6512048|10827399
109270	False	2025-03-21	7831176|10403343|8704215|9207478|26542571|5642345|3235080|4551826|11380459|8206915|9312167|8343110|14604989|7812009|16227998|10926824|8608262|10554820|10050708|12539048|9233560|698610|12692305|15142123|7689982|6338046|11442486|4027230|1419785|8621763|9734643|9973643|1722314|7530501|8282779|9845551|1520883|8808620|8567957|9600966|2829189|2527366|1696010|1859086|7029547|15252044|3179308|7949112|2146504|2594752|8547122|11061863|1737855|893429|26049106|2265824|3020980|12669066|11214321|8808627|12227829|2196932|7919393|8011524|10942416|4116984|8471774|7713501|8081002|2205856|328370|3478298|8841202|15211439|2575590|1824272|8434259|9854053|11756190|8977110|19229254|8210309|1678289|12938018|12087557|14618420|11155072
109280	True	2025-03-20	3015590|2294114|2371270|9027488|14673081|20507629|3020980|8098982|8434259|7894173|34668226|36343920
109400	True	2025-03-19	5214558|4960000|5715624|8624861|8981940|4285384|7914587|14208019|4388992|8352281|11312426|14089303|6882181|826494|9236523|4074174|1931625|8326488|1750770|1347096|7835901|6823972|12900905|1348213|3943073|8042672|13851319|4950929|3547011|8488879|292745|8681379|9486718|958664|712760|5833644|13954184|5424485|11382639|5501899|6261046|8658145|1110452|3010689|5641308|9096761|22918513|11932998|9096762|12116218|11338037|8528259|3800416|5648943|10066029|730159|14699618|19213655|3951494|12868482|142475|1347116|4893629|5761802|661854|8042673|8755929|509397|19557015|7417945|8001963|8981943|16906569
109500	False	2025-03-21	10078134|13239910|21433841|14958326|18912046|4976731|4673454|5300716
109535	False	2025-03-21	8562382|21436454|12356871|12818164|7527552|1701063|11877469|11675497|15078798|12676820|9486984|7534202|19805155|12584544|7518550|20702779|21852502|9671306|18635759|17502893|16292312|18591382|11229815|2475341|10600748|12917689|10647992
109543	False	2025-03-21	8490658|21205967|9205107
109560	True	2025-03-20	1923524|17673665|1406939|15546001|16384933|3122218|11323692|15469820|1501714
109565	False	2025-03-21	8988030|22174128|8506375|17468402|12402037|9359519|7795255|19966776|9746767|9824205|9824206|8692924|11175338|22113614|21593872|10406897|10469447|10477713|10753856|12021781|9648553|19608860|8220427|12414651|15153535|8678989|15115829|23086144|8618933|8274736|8274740|19628815|15577913|10828040|10981963|9624052|11777915|11821949|9171827|8235596|8504412
109580	True	2025-03-20	14734530|32165587|2069907|1373383
109630	True	2025-03-20	12161655|19576569|12032746|10329424|2825170|2465637|12197595|15146239|3591616|32555462|16844790|17496726|1700798|10212248|14502278|20185685|1676978|11854867|10358009|31473062|12374873|31072904|21228877|12529373|2154750|29995853
109635	True	2025-03-20	21960637|2037065|15618519|12592402|11331748|16142243|12764189|14654844|17322894|8195124|21111235|9618528|12021252|16339447|15218143
109650	False	2025-03-21	3707215|718279|4063168|12174107|13823878|4296824|1009010|23396137|23291587|10393610|5777255|20622879|9037047|11053265|12955762|6956266|17343851|20622878|28166214|4004429|15051217|12799237
109670	True	2025-03-20	6278485
109675	False	2025-03-21	2408023|8027041|17206149|16554799|7786324|12878221
109685	True	2025-03-20	7962560|7759109|10199776|10999824|11061520|8099587
109715	True	2025-03-20	8486361|2630193|20023637|2779585|7835088|2066113|1944309|1682237|1363812
109730	True	2025-03-19	30218064|9631276|8723060|15234422|737099|16025100|8109558|1732353|17676603|17203300|15690347|18593716|17662764|4112361|6848727|16729972|2006634|1993792|5427836|23388002|15712195
109740	False	2025-03-21	6711607
109750	True	2025-03-20	12456881|19580635|8950184|18463290|15870194|8631357|6838484|21278388|6585176|2793182|14694903
109760	True	2025-03-20	18599790|2052135|3138543|11919622|9844013|21990073|9860934|16407119|3041227|1685484|1676978|9724773|9826725|20152112|12907793
109780	True	2025-03-20	3017838|6462245|4010726|6542174|3017839|365268|6855886
109800	True	2025-03-19	24121791|6281879|25722414|10471491|18245469|6297001|12469123|10720328|7063039|21822268|24121792|7993407|22923433|8208555|9112497|20348956|18794855|8709350|6940134|994212|480484|7053069|1127804|25428503|7757072|12407698|7207618|8100210|1445507|24121789|2293558|20591884|16465622
109900	False	2025-03-21	4507440|13149725|13295562|14699621
110000	True	2025-03-20	4160498
110100	True	2025-03-19	3950944|3122568|7635472|8651270|15962237|8074155|9321768|9266197|11175783|9450857|8481195|10191085|1941972|11474656|2389797|3141218|8275574|7586651|1442882|8558553|8256811|7802022|8291545|14109036|6743620|8818456|21325395|5568616|7633459|6604494|1025261|17089161|3585947|3270326|14429566|7868670|10777667|501480|14095147|3016222|24565867|7795600|2746615|4461764|2769724|9799597|475637|16283882|7897621|7258223|7815425|6613996
110150	True	2025-03-20	6978128
110300	False	2025-03-21	19648918|2647864|204246|489028|8075282|184030|18003641|4014172|6951409|222546|11520811|20147318|200168|17959777|12829588|14170898|9099833|176661|2333095|2104828|1520322|7772867|8456556|12014997|6775529|10462501
110450	True	2025-03-19	78183|11606828|11463012|11773634|857421|862214|7521540|7521882|2341151
110500	True	2025-03-21	8206915|1519367|13288586|1247017|13669428|7902326
110700	True	2025-03-19	752508|4812948|6053430|5246559|1262023|3159642|10073905|47395|17607593|4204536|7669660|20932074|35994632|1145213|5432289|2442291|9886340|879169|7052193|10791881|2892777|6081913|4201296|7663520|7705836|9731074
110800	True	2025-03-19	8449405|6782678|13767181|13767180|9417921|9988682|13292836|9915862|21912254|11739194|12424189
110900	True	2025-03-19	11336649|17379193|976995|752492|12842980|7849312|17814514|5864817|16423827|6745938|14316529|1203496|15373667|11134029
111000	True	2025-03-19	6951830|2890568|6117683|5970105|11807016|4827476|862214|9215669|3477523|8793793|1498276|4518278|8995727
111150	True	2025-03-19	4416594|1862644|955641|23125034|17319831|1449238|6465841|18487511|4682512
111250	True	2025-03-19	8202485|8566017|7632968|8639917|2907851|3120637|6431896
111300	True	2025-03-19	7010609|1200031|275842|8535438|7316476|6948534|204246|26085552|6166001|4752219|5766881|5698839|7911210|1150305|10862083|2752147|3198123|8245024|1611092|32939086|21664997|2380189|3793098|3563520|28522690|7015145|955632|3376461|7622054|7040988|7052193|7240172|3345758|3197721|7732033|3456608|6510930|6169631|851005|4670077|1203495|80374
111380	True	2025-03-19	9130641
111400	True	2025-03-19	6879680|4805484|16836581|11504714|17118951|4997730|10993874|6772545|6221990|7072192|12023287|12888565|2893546|11896312|6125477|9920164|8719549|6341837|7010611|1067617|752557|1182122|2862582|2922027|3964810|7795329|10747952|22965229|357693|6338511|74461|20971946
