mim	is_phenotype	date_fetched	umls_ids	orphanet_ids
607323	True	2025-03-19	C0751084|C1623209	261638|261647|93293|959
607324	False	2025-03-23	C1846452	93334
607325	False	2025-03-25	C1422426	
607326	True	2025-03-19	C3888088	178355
607327	False	2025-03-23	C1424516	
607328	False	2025-03-21	C1825463	
607329	False	2025-03-21	C1846430	
607330	True	2025-03-25	C1846421	46059
607331	False	2025-03-25	C1419617|C1867300	
607332	False	2025-03-20	C1424582	
607333	False	2025-03-20	C1421877	
607334	False	2025-03-25	C1823480	
607335	False	2025-03-24	C1826422	
607336	False	2025-03-24	C1826424	
607337	False	2025-03-23	C1826423	
607338	False	2025-03-23	C1416826	
607339	True	2025-03-19	C1846418	
607340	False	2025-03-20	C1846414|C1861063|C4016025|C4693546|C4693550	
607341	True	2025-03-19	C1846385|C1846388|C1846389|C4478700|C4478701	268994|269001|269008|65683
607342	False	2025-04-22	C1427734	
607343	False	2025-03-21	C1327918|C1423836|C1623209	
607344	False	2025-03-24	C1540130	
607345	False	2025-03-25	C1427122	
607346	True	2025-03-19	C1846367|C2746067	98772
607347	False	2025-08-10	C1538265|C4749914	
607348	False	2025-03-25	C1426393	
607349	False	2025-03-21	C1423493	
607350	False	2025-03-20	C1422625	
607351	False	2025-03-20	C1425748	
607352	False	2025-03-21	C1425762|C4693899	
607353	False	2025-03-25	C1425763	
607354	False	2025-03-24	C1846366	
607355	False	2025-03-20	C1425508	
607356	False	2025-03-25	C1425509	
607357	False	2025-03-24	C1416617|C4539851	
607358	False	2025-06-15	C1412304|C1855869|C2749602|C4017081	
607359	False	2025-03-23	C1537479	
607360	False	2025-03-21	C1424273	
607361	True	2025-03-19	C1846357	564
607362	False	2025-03-23	C1428958	
607363	False	2025-03-24	C1424852	
607364	True	2025-03-20	C1846343	112|93605
607365	False	2025-03-20	C1425545|C1836672|C3148823	
607366	False	2025-03-20	C1416593	
607367	False	2025-03-23	C1416594	
607368	False	2025-03-25	C1422209	
607369	False	2025-03-20	C1422670	
607370	False	2025-03-23	C1422671	
607371	True	2025-03-19	C5848323	79107
607372	False	2025-03-20	C1422509	
607373	False	2025-03-24	C1969710	
607374	False	2025-03-24	C1418933	
607375	False	2025-08-17	C1428431	
607376	False	2025-07-20	C1413936	
607377	False	2025-03-24	C1422639	
607378	False	2025-03-23	C1822676	
607379	False	2025-03-25	C0085114|C4017082|C5830723|C5830724	
607380	False	2025-03-23	C1425137|C4225263	
607381	False	2025-03-24	C1428182|C4540171	
607382	False	2025-03-23	C1824748	
607383	False	2025-03-24	C1420739	
607384	False	2025-03-20	C1420742	
607385	False	2025-05-11	C1825986	
607386	False	2025-03-25	C1825575|C3810175|C4017084|C4017085|C4225342|C4310707	
607387	False	2025-03-25	C1413937	
607388	False	2025-03-21	C1414871	
607389	False	2025-03-24	C1423760	
607390	False	2025-03-20	C1423648	
607391	False	2025-03-24	C1423649	
607392	False	2025-03-21	C1538117	
607393	False	2025-03-25	C0262587|C0687150|C1704981|C1708291|C1840402|C2675664|C4017086|C4017087	
607394	False	2025-03-20	C1426490	
607395	False	2025-03-20	C1846298	
607396	False	2025-03-20	C1420852	
607397	False	2025-03-24	C1417062|C4049650	
607398	True	2025-03-19	C4049714	361
607399	False	2025-03-24	C1421948	
607400	False	2025-03-23	C1421949	
607401	False	2025-03-21	C1425474	
607402	False	2025-03-25	C1425475	
607403	False	2025-03-21	C1425473	
607404	False	2025-03-24	C1425622	
607405	False	2025-03-20	C1539912	
607406	False	2025-03-24	C1846283	
607407	False	2025-03-21	C1426003|C4310618	
607408	False	2025-03-20	C1427399	
607409	False	2025-03-25	C1425210	
607410	False	2025-03-25	C1425962	
607411	False	2025-03-21	C4282128	466729
607412	False	2025-04-22	C1423701	
607413	False	2025-03-23	C1846282	
607414	False	2025-03-21	C1825291	
607415	False	2025-03-21	C1843948	
607416	False	2025-03-21	C1413393	
607417	True	2025-03-19	C1843942	88616
607418	False	2025-03-23	C1426008	
607419	False	2025-03-23	C1426635	
607420	False	2025-03-25	C1414902	
607421	False	2025-03-21	C1424308|C1970506	
607422	False	2025-03-20	C1415008	
607423	False	2025-03-21	C1418752|C1836373|C4284790|C5436962	
607424	False	2025-03-24	C1422172	
607425	False	2025-03-24	C1426042	
607426	True	2025-03-19	C3551954	
607427	False	2025-03-24	C1539358	
607428	False	2025-03-25	C1423691|C5543092	
607429	False	2025-03-24	C1843919|C3553354	
607430	False	2025-03-20	C1413912	
607431	False	2025-03-20	C1413913	
607432	True	2025-03-24	C0431375|C1848201	95232|99796
607433	False	2025-03-21	C1843915	
607434	False	2025-03-20	C1415352|C4693848	
607435	False	2025-03-24	C1414439|C4479656	
607436	False	2025-03-24	C1423874	
607437	False	2025-03-20	C1421931	
607438	False	2025-03-20		
607439	False	2025-03-23	C1426379|C3150411|C3150416|C3150418	
607440	False	2025-03-21	C0410174|C1414558|C1969024|C1969040|C2751052	
607441	False	2025-03-23	C1333351	
607442	False	2025-03-20	C1412993	
607443	False	2025-03-23	C1422634	
607444	False	2025-03-23	C1426244|C2684859|C4692625	
607445	False	2025-03-25	C1424486	
607446	False	2025-03-20	C1843899	
607447	True	2025-03-19	C1843898	
607448	False	2025-03-20	C1826463	
607449	False	2025-03-25	C1843897	
607450	True	2025-03-19	C1843896	217656
607451	False	2025-03-25	C1415131	
607452	False	2025-03-21	C1421924	
607453	True	2025-03-19	C1843895	90635
607454	True	2025-03-19	C1843891	98773
607455	False	2025-03-21	C1823943	
607456	False	2025-03-21	C1413427	
607457	True	2025-03-21	C1843889	
607458	False	2025-03-24	C1843884	98771
607459	True	2025-03-24	C1843851|C1843852	254881|402082|70595
607460	False	2025-03-21	C1425028	
607461	False	2025-03-23	C0265286|C1539322|C3888088	
607462	False	2025-03-24	C0751781|C1540211|C5193125	
607463	False	2025-03-24	C1538712|C5882696	
607464	True	2025-03-19	C0749424	146
607465	False	2025-03-20	C1413248|C5574667	
607466	False	2025-03-23	C1426805	
607467	False	2025-03-21	C1843833	
607468	False	2025-03-23	C1415269|C4310787	
607469	False	2025-03-21	C1412574	
607470	False	2025-03-23	C1332389|C5562032	
607471	False	2025-03-25	C1332390	
607472	False	2025-03-25	C1421554|C4310628	
607473	True	2025-03-23	C1843832	98434
607474	False	2025-03-20	C0002066|C1415533	
607475	True	2025-03-19	C1843816	85128
607476	True	2025-03-19	C1843815	
607477	False	2025-03-24	C1422149	
607478	False	2025-03-23	C1427080|C1862077|C2751802|C4017088	
607479	False	2025-03-24	C1423681|C4551976	
607480	False	2025-03-25		
607481	False	2025-04-22	C1425842|C1855109	
607482	True	2025-03-19	C1843808	154
607483	True	2025-03-20	C1843807	199348|263410|65284
607484	False	2025-03-25	C1335190	
607485	True	2025-06-15	C0282513|C1843792	100070|282
607486	True	2025-03-19	C1292327	
607487	True	2025-03-21	C4225408	
607488	False	2025-03-20	C1843786	210566
607489	False	2025-03-25	C1843785	
607490	False	2025-03-24	C1426348|C5193006	
607491	False	2025-03-24	C1423114|C3809147	
607492	False	2025-03-25	C1538563|C3554343	
607493	False	2025-03-24	C1422775	
607494	False	2025-03-25	C1416443	
607495	False	2025-03-21		
607496	False	2025-03-23	C1426772	
607497	False	2025-03-24	C1412717	
607498	False	2025-03-20	C1843782	
607499	False	2025-03-23	C1843776|C4551963	
607500	False	2025-03-21		
607501	False	2025-03-31	C1843773	
607502	False	2025-04-22	C1426351	
607503	False	2025-03-23	C1426352	
607504	False	2025-03-25	C0393754	
607505	False	2025-03-23	C1424862	
607506	False	2025-03-25	C1423037	
607507	True	2025-03-19	C1835223|C1843772	
607508	False	2025-03-31	C1843771	
607509	False	2025-03-20	C1424173|C5882704	
607510	False	2025-03-21	C1424747	
607511	False	2025-03-21	C1424748|C2750787	
607512	False	2025-03-20	C1424749|C3809567	
607513	False	2025-03-23	C1424750|C5774226	
607514	True	2025-03-19	C2675659	
607515	False	2025-03-21	C1426119	
607516	False	2025-03-23	C1843765|C1843766	569
607517	False	2025-03-25	C1843764	
607518	False	2025-07-06	C1428894	
607519	False	2025-03-24	C1538582	
607520	False	2025-03-24	C1426934	
607521	False	2025-06-15	C1424692|C3888004	
607522	False	2025-06-15	C1425796|C3888007	
607523	True	2025-03-19	C1843761	158676|595356
607524	False	2025-03-24	C1425275	
607525	False	2025-03-21	C1421863	
607526	False	2025-03-23	C1419652|C4479424	
607527	False	2025-03-23	C1419599	
607528	False	2025-03-21	C1425218|C5193127	
607529	False	2025-03-21	C1419818|C4540188	
607530	False	2025-03-25	C1843760	
607531	False	2025-03-20	C1416658	
607532	False	2025-03-20	C1539032|C4540389	
607533	False	2025-03-21	C1824940	
607534	False	2025-03-23	C1424936	
607535	False	2025-03-20	C1419776	
607536	False	2025-03-23	C1824798	
607537	False	2025-03-24	C1424132	
607538	False	2025-07-20	C1425015	
607539	True	2025-03-19	C1843758	
607540	False	2025-03-21	C1843757	
607541	True	2025-03-21	C1275685	98963
607542	False	2025-09-08	C1416612|C1837014|C1843738|C1865019|C3277700|C4017089|C4551509|C4551647	
607543	False	2025-03-21	C1843706	168552
607544	False	2025-03-21	C1423677|C1857355	
607545	False	2025-03-23	C1419825|C5567510	
607546	False	2025-06-15	C1540290	
607547	False	2025-03-20	C1424740	
607548	False	2025-03-24	C1422503	
607549	False	2025-03-23	C1428279	
607550	False	2025-03-21	C1424697	
607551	False	2025-03-20	C1419905	
607552	False	2025-03-24		
607553	False	2025-03-20	C1423589	
607554	True	2025-03-19	C1837014	334
607555	False	2025-03-25	C1420864	
607556	False	2025-03-20	C1319466|C1427070|C1744559|C1860224	
607557	False	2025-03-21	C1426735|C1854158	
607558	False	2025-03-24	C1419923	
607559	False	2025-03-25	C1426811	
607560	False	2025-03-21	C1412528|C4479613	
607561	False	2025-03-25		
607562	False	2025-03-20	C1537403|C4017090|C4017658	
607563	False	2025-03-21	C1424492	
607564	False	2025-03-20	C1424147	
607565	False	2025-03-24	C1843661	
607566	False	2025-03-21	C1414435|C5848203	
607567	False	2025-03-21	C1425220	
607568	False	2025-04-22	C1426171|C1855102	
607569	False	2025-03-23		
607570	False	2025-03-21	C1425244	
607571	False	2025-03-21	C1422630|C5394140	
607572	False	2025-03-20	C1843632	548
607573	False	2025-03-24	C1825943	
607574	False	2025-03-20	C0023522|C0751276|C0751278|C0751279|C1412553|C1843587|C1969693|C4017091|C4017092|C4017093|C4017094|C4017095|C4017096|C4017847	
607575	False	2025-03-24	C0282492|C1413327|C3887654	
607576	False	2025-03-23	C1413328	
607577	False	2025-03-21	C1414415	
607578	False	2025-03-24	C0476287	
607579	False	2025-03-25	C1424134	
607580	False	2025-03-24	C1425270	
607581	False	2025-03-21	C1420143	
607582	False	2025-03-25	C1420141	
607583	False	2025-03-20	C1426775	
607584	False	2025-06-15	C1843569	101004
607585	False	2025-04-22	C0004135|C0346153|C0740457|C0919524|C1843542|C1876175|C3469522|C4017098|C4017099|C4017100|C4017101|C4017102|C4017103|C4017104|C4721414	
607586	False	2025-03-20	C1422645	
607587	False	2025-03-24	C1416390	
607588	False	2025-03-21	C1418801	
607589	False	2025-03-21	C1422258	
607590	False	2025-03-21	C1425764|C1859565|C4016435	
607591	False	2025-03-20	C1822702	
607592	False	2025-03-21	C1843533	
607593	False	2025-08-17	C1427378	
607594	True	2025-03-19	C0009447|C3149378	1572
607595	False	2025-03-23		
607596	True	2025-07-20	C1843504	2254
607597	False	2025-03-21	C1843492	
607598	True	2025-03-19	C1843478	137776
607599	False	2025-03-24	C1426576	
607600	False	2025-03-21	C1843477	
607601	False	2025-03-23	C1843476|C3553869	
607602	True	2025-03-23	C1843463	281139
607603	False	2025-03-24	C1426342	
607604	False	2025-09-02	C1426343|C1835897	
607605	False	2025-03-20	C1426312	
607606	False	2025-03-21	C1416747|C1840427	
607607	False	2025-03-23	C1424932|C5830592	
607608	False	2025-03-23	C0268242|C0268243|C1420259|C2675646	
607609	False	2025-03-20	C1423668	
607610	False	2025-03-23	C1424326	
607611	False	2025-03-21	C1424327	
607612	False	2025-03-25	C1424329	
607613	False	2025-03-24	C1425242|C4748549|C5193045	
607614	False	2025-03-23	C1425243|C4748552	
607615	False	2025-03-24	C1426818	
607616	True	2025-03-19	C0268243	77293
607617	False	2025-06-15	C1428908|C4225228|C4748084|C5193044	
607618	False	2025-03-21	C1424908	
607619	False	2025-03-23	C1428345	
607620	False	2025-03-23	C0796032|C1413598	
607621	False	2025-03-24	C1423911	
607622	False	2025-03-23	C0949506|C1418695|C4225525	
607623	False	2025-07-13	C0268247|C1417776|C3179455|C4017105|C4017106|C4017107	
607624	True	2025-03-19	C1868679	381|79477
607625	True	2025-03-19	C1843366	646
607626	True	2025-03-19	C1843355	59303
607627	False	2025-03-25	C1843354	
607628	True	2025-03-19	C2750893|C2750894|C2750895	307
607629	False	2025-03-24	C1538913	
607630	False	2025-03-24	C1538914	
607631	True	2025-03-19	C2750892	1941
607632	False	2025-03-21	C1538738|C3151037|C4540579|C4540580	
607633	False	2025-03-25	C0268118|C1421531	
607634	True	2025-03-19	C1843330	2783
607635	False	2025-04-22	C1423695	
607636	False	2025-03-24		
607637	False	2025-03-24	C1425567	
607638	False	2025-03-25	C1413934	
607639	False	2025-03-23	C1422667	
607640	False	2025-03-21	C0752125|C1538303	
607641	True	2025-03-19	C1843315	139589
607642	False	2025-03-23	C0795864|C1419249	
607643	False	2025-03-24	C0024437|C1414820|C1842816	
607644	False	2025-03-20	C1843306	1334
607645	False	2025-03-20	C1843305	
607646	False	2025-03-24	C1538144	
607647	False	2025-03-23	C1422123|C4748579	
607648	False	2025-03-20	C1425045	
607649	False	2025-03-25	C1427674|C1968603	
607650	False	2025-03-24	C1424073	
607651	False	2025-03-21	C1425995	
607652	False	2025-06-15	C1424823|C5543646	
607653	False	2025-03-25	C1412532	
607654	True	2025-03-24	C2931123	50942
607655	False	2025-03-24		
607656	False	2025-03-25	C1843291	307766
607657	False	2025-04-03	C0220993|C1413792|C5436963	
607658	False	2025-03-20	C1843285	307936
607659	False	2025-03-20	C1427926	
607660	False	2025-03-21	C1540104	
607661	False	2025-03-23		
607662	False	2025-07-13	C1422836	
607663	False	2025-03-21	C1425718	
607664	False	2025-03-23	C0086650|C1415172	
607665	False	2025-03-20	C1843273|C1843274	91500
607666	False	2025-03-23	C1426346	
607667	False	2025-03-25	C1413797|C3810138	
607668	False	2025-03-24	C1425285	
607669	False	2025-06-15	C1824208|C3810294	
607670	False	2025-06-15	C1422762|C5935626	
607671	False	2025-03-21	C1843264	98807
607672	False	2025-03-21	C1538472|C1853198	
607673	False	2025-03-24	C1425927	
607674	False	2025-03-25	C1843257	
607675	False	2025-03-21	C1538820	
607676	True	2025-03-23	C1843256	70592
607677	True	2025-03-19	C3888087	99942
607678	True	2025-03-19	C1843247	101084
607679	False	2025-03-20	C1426080	
607680	False	2025-03-21	C1424977	
607681	True	2025-03-19	C1843244|C1858674|C1969810	36387|64280
607682	True	2025-03-19	C2750887|C2750888	307
607683	False	2025-03-23		
607684	True	2025-03-19	C1843225	99939
607685	True	2025-03-19	C0206141	3260
607686	False	2025-03-24	C1426030	
607687	False	2025-03-24	C1843212	
607688	True	2025-03-19	C4083045	411602
607689	False	2025-03-23		
607690	False	2025-03-20	C0795956|C1419816	
607691	False	2025-03-24	C1419815	
607692	False	2025-03-25		
607693	False	2025-03-23	C1539743|C5676891	
607694	True	2025-03-19	C2676243	137639|447893|447896|77295|88637
607695	False	2025-03-21	C1539330	
607696	False	2025-03-25	C1424214|C1847089|C4017110	
607697	False	2025-03-25	C1539727|C1858278|C1858279	
607698	False	2025-03-20	C1825801	
607699	False	2025-03-20	C1419420	
607700	False	2025-03-25	C1424605	
607701	False	2025-03-20	C1424626|C3810384	
607702	False	2025-03-24	C1413028	
607703	False	2025-03-23	C1538503	
607704	False	2025-03-21	C1426156|C2752061	
607705	False	2025-03-25	C1427045	
607706	True	2025-03-19	C1843183	101097
607707	False	2025-03-20	C1413100|C4540484	
607708	False	2025-03-20	C1413101	
607709	False	2025-03-23	C1420745|C2931067|C5542604	
607710	False	2025-03-21	C1428413	
607711	False	2025-03-23	C1824937	
607712	False	2025-03-20	C1425633	
607713	False	2025-03-21	C1825295	
607714	False	2025-03-24	C1424624	
607715	False	2025-03-23	C1540073	
607716	False	2025-03-24	C1423090	
607717	False	2025-03-20	C1426374	
607718	False	2025-03-23	C1425668	
607719	False	2025-03-24	C1426129	
607720	False	2025-03-20	C1425624	
607721	True	2025-03-19	C4478716	2701
607722	False	2025-03-25	C1823539	
607723	False	2025-03-23	C1425625	
607724	False	2025-03-21	C1424306	
607725	False	2025-03-20	C1538580	
607726	False	2025-03-25	C1538581	
607727	False	2025-03-23	C1824525	
607728	False	2025-03-20	C1843180	79152
607729	False	2025-03-24	C1428430	
607730	False	2025-03-21	C1428982	
607731	False	2025-03-25	C1843173	101102
607732	False	2025-06-15	C1424724	
607733	False	2025-03-24	C1539732|C5935570	
607734	True	2025-03-19	C1843164	101085|228374
607735	False	2025-03-23	C1423970	
607736	True	2025-03-19	C1843153	99943
607737	False	2025-03-24	C1539517	
607738	False	2025-03-21	C1416555	
607739	False	2025-03-23		
607740	False	2025-03-20	C1426039	
607741	False	2025-03-20	C1425967	
607742	False	2025-03-20	C1425578	
607743	False	2025-03-20	C1333578	
607744	False	2025-03-25	C1333579	
607745	True	2025-03-19	C1843140	140927|306
607746	False	2025-03-20	C1423716	
607747	False	2025-03-21	C1825283	
607748	True	2025-03-19	C5542604	238475
607749	False	2025-03-23	C1422796	
607750	False	2025-03-23	C1424926	
607751	False	2025-03-21	C1419055|C1868398	
607752	False	2025-03-23	C1425614|C4014534	
607753	False	2025-03-23	C1822794	
607754	False	2025-03-25	C1417177	
607755	False	2025-03-23	C1417025	
607756	False	2025-03-23	C1422497	
607757	False	2025-03-23	C1538626	
607758	False	2025-03-21	C1424630	
607759	False	2025-08-10	C0040015|C1416485|C4017111|C5442010	
607760	False	2025-03-24	C1336660	
607761	False	2025-03-23	C1427986	
607762	False	2025-03-25	C1425795	
607763	False	2025-05-11	C1424303	
607764	False	2025-03-21	C1425449|C1843116	
607765	True	2025-03-19	C1843116	79301
607766	False	2025-05-11	C1424304	
607767	False	2025-03-20	C1427105	
607768	False	2025-03-25	C1427882	
607769	False	2025-03-23	C1422576	
607770	False	2025-03-24	C1538668	
607771	False	2025-03-20	C1538669	
607772	False	2025-03-24	C1422573	
607773	False	2025-03-24	C1422574	
607774	False	2025-03-21	C1422575	
607775	False	2025-03-23	C1416567	
607776	False	2025-03-23	C1426185|C4310804	
607777	False	2025-03-21	C1426186	
607778	True	2025-03-19	C1843096	63446
607779	False	2025-03-20	C1826541	
607780	False	2025-03-24	C1843095	
607781	False	2025-03-23	C1826540	
607782	False	2025-03-20	C1416935	
607783	False	2025-03-21	C1422033|C5231439	
607784	False	2025-03-20	C1422254	
607785	True	2025-03-19	C0023480|C0349639	86834
607786	False	2025-03-25	C1426592|C1863551|C3276239	
607787	False	2025-03-23	C1825412	
607788	False	2025-03-21	C1425524|C3150889	
607789	False	2025-03-21	C1418529	
607790	False	2025-03-21	C1428863	
607791	True	2025-03-19	C1843075	100046
607792	False	2025-03-25	C1426810	
607793	False	2025-03-24	C1418773|C2828543	
607794	False	2025-03-24	C1425221	
607795	False	2025-03-23	C1424922|C4014681	
607796	False	2025-03-20	C1424694	
607797	False	2025-03-23	C1823824	
607798	False	2025-03-24	C1425269	
607799	False	2025-03-21	C1538168	
607800	False	2025-03-24	C0598226|C1422805|C1832550	
607801	False	2025-03-23		
607802	False	2025-03-25	C1412117	
607803	False	2025-03-20	C1412118|C3151295|C4225333	
607804	False	2025-03-20	C1412119	
607805	False	2025-03-20	C1412120|C3495589	
607806	False	2025-03-21	C1426306	
607807	False	2025-03-21	C1538894	
