HGNC_ID	STATUS	WITHDRAWN_SYMBOL	MERGED_INTO_REPORT(S) (i.e HGNC_ID|SYMBOL|STATUS)
HGNC:11234	Merged/Split	SPG5A	HGNC:2652|CYP7B1|Approved
HGNC:11235	Entry Withdrawn	SPG5B	
HGNC:11236	Merged/Split	SPG6	HGNC:17043|NIPA1|Approved
HGNC:11238	Merged/Split	SPG8	HGNC:28984|WASHC5|Approved
HGNC:11239	Merged/Split	SPG9	HGNC:9722|ALDH18A1|Approved
HGNC:11258	Merged/Split	SPRR1	HGNC:11260|SPRR1B|Approved
HGNC:11282	Merged/Split	SRBC	HGNC:1639|CD2|Approved
HGNC:11287	Merged/Split	SRD5B1	HGNC:388|AKR1D1|Approved
HGNC:11294	Merged/Split	SRK	HGNC:12858|ZAP70|Approved
HGNC:11297	Entry Withdrawn	SRML2	
HGNC:11308	Merged/Split	SRPSMCR	HGNC:30427|SRP68P1|Approved
HGNC:11310	Merged/Split	SRS	HGNC:11123|SMS|Approved
HGNC:11314	Entry Withdrawn	SSAV1	
HGNC:11315	Entry Withdrawn	SSAV1L	
HGNC:11318	Merged/Split	SSFA1	HGNC:7819|SNU13|Approved
HGNC:11341	Entry Withdrawn	ST11	
HGNC:11342	Merged/Split	ST12	HGNC:2235|KLF6|Approved
HGNC:11347	Entry Withdrawn	ST2	
HGNC:11348	Entry Withdrawn	ST3	
HGNC:11349	Merged/Split	ST4	HGNC:356|CRYBG1|Approved
HGNC:11352	Entry Withdrawn	ST8	
HGNC:11361	Merged/Split	STAT	HGNC:11177|SOAT1|Approved
HGNC:11372	Merged/Split	STC	HGNC:11373|STC1|Approved
HGNC:11376	Merged/Split	STD	HGNC:11458|SULT2A1|Approved
HGNC:11379	Merged/Split	STFA	HGNC:2481|CSTA|Approved
HGNC:11380	Merged/Split	STFB	HGNC:2482|CSTB|Approved
HGNC:11381	Merged/Split	STGD1	HGNC:34|ABCA4|Approved
HGNC:11382	Merged/Split	STGD2	HGNC:14415|ELOVL4|Approved
HGNC:11383	Merged/Split	STGD3	HGNC:14415|ELOVL4|Approved
HGNC:11384	Merged/Split	STGD4	HGNC:9454|PROM1|Approved
HGNC:11385	Merged/Split	STHE	HGNC:4326|GLRA1|Approved
HGNC:11392	Merged/Split	STK14A	HGNC:10436|RPS6KB1|Approved
HGNC:11409	Merged/Split	STK6	HGNC:11393|AURKA|Approved
HGNC:11410	Merged/Split	STK6P	HGNC:18611|AURKAP1|Approved
HGNC:11412	Merged/Split	STM	HGNC:11455|SULT1A3|Approved
HGNC:11413	Merged/Split	STMY1	HGNC:7173|MMP3|Approved
HGNC:11414	Merged/Split	STMY2	HGNC:7156|MMP10|Approved
HGNC:11415	Merged/Split	STMY3	HGNC:7157|MMP11|Approved
HGNC:11416	Merged/Split	STN	HGNC:3192|EEF1A2|Approved
HGNC:11417	Merged/Split	STNL	HGNC:3192|EEF1A2|Approved
HGNC:11418	Merged/Split	STO	HGNC:14234|NSD1|Approved
HGNC:11419	Merged/Split	STOT	HGNC:12304|TRIP10|Approved
HGNC:11420	Merged/Split	STP1	HGNC:11453|SULT1A1|Approved
HGNC:11421	Merged/Split	STP2	HGNC:11454|SULT1A2|Approved
HGNC:11423	Merged/Split	STRL22	HGNC:1607|CCR6|Approved
HGNC:11434	Merged/Split	STX1B1	HGNC:18539|STX1B|Approved
HGNC:11435	Merged/Split	STX2A	HGNC:3403|STX2|Approved
HGNC:11436	Merged/Split	STX2B	HGNC:3403|STX2|Approved
HGNC:11437	Merged/Split	STX2C	HGNC:3403|STX2|Approved
HGNC:11452	Entry Withdrawn	SULT	
HGNC:11461	Merged/Split	SUP45L1	HGNC:3477|ETF1|Approved
HGNC:11462	Merged/Split	SUP45L2	HGNC:3478|ETF1P1|Approved
HGNC:11463	Merged/Split	SUP45L3	HGNC:3479|ETF1P2|Approved
HGNC:11464	Merged/Split	SUP45L4	HGNC:3480|ETF1P3|Approved
HGNC:11472	Merged/Split	SUR	HGNC:59|ABCC8|Approved
HGNC:11481	Merged/Split	SVP65	HGNC:11509|SYT1|Approved
HGNC:11484	Merged/Split	SYB1	HGNC:12642|VAMP1|Approved
HGNC:11485	Merged/Split	SYB2	HGNC:12643|VAMP2|Approved
HGNC:11488	Entry Withdrawn	SYCP1L2	
HGNC:11489	Entry Withdrawn	SYCP1L3	
HGNC:11492	Merged/Split	SYM1	HGNC:7866|NOG|Approved
HGNC:11493	Entry Withdrawn	SYM2	
HGNC:11505	Merged/Split	SYNS1	HGNC:7866|NOG|Approved
HGNC:11508	Merged/Split	SYR	HGNC:12842|YES1P1|Approved
HGNC:11516	Merged/Split	T3D	HGNC:1673|CD3D|Approved
HGNC:11518	Merged/Split	TAC1R	HGNC:11526|TACR1|Approved
HGNC:11519	Merged/Split	TAC2	HGNC:11517|TAC1|Approved
HGNC:11520	Merged/Split	TAC2R	HGNC:11527|TACR2|Approved
HGNC:11525	Merged/Split	TACE	HGNC:195|ADAM17|Approved
HGNC:11549	Entry Withdrawn	GTF3BAP1	
HGNC:11550	Entry Withdrawn	GTF3BAP2	
HGNC:11552	Entry Withdrawn	GTF3BAP3	
HGNC:11555	Merged/Split	TAK1	HGNC:6859|MAP3K7|Approved
HGNC:11558	Merged/Split	TALDO	HGNC:11560|TALDO1P1|Approved
HGNC:11561	Merged/Split	TAN1	HGNC:7881|NOTCH1|Approved
HGNC:11563	Merged/Split	ABCB2	HGNC:43|TAP1|Approved
HGNC:11564	Merged/Split	ABCB3	HGNC:44|TAP2|Approved
HGNC:11565	Merged/Split	TAPA1	HGNC:1701|CD81|Approved
HGNC:11567	Entry Withdrawn	TAPVR1	
HGNC:11574	Merged/Split	TAX	HGNC:2172|CNTN2|Approved
HGNC:11576	Merged/Split	TAX1BP2	HGNC:25507|VAC14|Approved
HGNC:11591	Merged/Split	TBS	HGNC:10524|SALL1|Approved
HGNC:11606	Merged/Split	TBX7	HGNC:11593|TBX10|Approved
HGNC:11611	Merged/Split	TCD	HGNC:1940|CHM|Approved
HGNC:11618	Merged/Split	TCEB1P1	HGNC:33696|SKP1P1|Approved
HGNC:11622	Merged/Split	TCF11	HGNC:7781|NFE2L1|Approved
HGNC:11624	Merged/Split	TCF13	HGNC:11714|TEAD1|Approved
HGNC:11625	Merged/Split	TCF13L1	HGNC:11717|TEAD4|Approved
HGNC:11626	Merged/Split	TCF14	HGNC:5024|HNF4A|Approved
HGNC:11635	Merged/Split	TCF6	HGNC:11741|TFAM|Approved
HGNC:11637	Merged/Split	TCF6L2	HGNC:11741|TFAM|Approved
HGNC:11643	Merged/Split	TCF9	HGNC:1317|GCFC2|Approved
HGNC:11650	Entry Withdrawn	TCL4	
HGNC:11651	Merged/Split	TCL5	HGNC:11556|TAL1|Approved
HGNC:11661	Merged/Split	TCRA	HGNC:12027|TRA|Approved
HGNC:11662	Merged/Split	TCRAV5S1	HGNC:12144|TRAV6|Approved
HGNC:11663	Merged/Split	TCRB	HGNC:12155|TRB|Approved
HGNC:11664	Merged/Split	TCRBV10O	HGNC:12199|TRBV21OR9-2|Approved
HGNC:11665	Merged/Split	TCRBV11O	HGNC:12206|TRBV25OR9-2|Approved
HGNC:11666	Merged/Split	TCRBV15O	HGNC:12204|TRBV24OR9-2|Approved
HGNC:11667	Merged/Split	TCRBV2O	HGNC:12197|TRBV20OR9-2|Approved
HGNC:11668	Merged/Split	TCRBV4O	HGNC:12211|TRBV29OR9-2|Approved
HGNC:11669	Merged/Split	TCRBVO@	HGNC:12249|TRBVOR9@|Entry Withdrawn
HGNC:11670	Merged/Split	TCRD	HGNC:12252|TRD|Approved
HGNC:11671	Merged/Split	TCRG	HGNC:12271|TRG|Approved
HGNC:11672	Merged/Split	TCRGC1	HGNC:12275|TRGC1|Approved
HGNC:11673	Merged/Split	TCRGC2	HGNC:12276|TRGC2|Approved
HGNC:11674	Merged/Split	TCRGJ1	HGNC:12277|TRGJ1|Approved
HGNC:11675	Merged/Split	TCRGJ2	HGNC:12278|TRGJ2|Approved
HGNC:11676	Merged/Split	TCRGJP	HGNC:12279|TRGJP|Approved
HGNC:11677	Merged/Split	TCRGJP1	HGNC:12280|TRGJP1|Approved
HGNC:11678	Merged/Split	TCRGJP2	HGNC:12281|TRGJP2|Approved
HGNC:11679	Merged/Split	TCRGV1	HGNC:12284|TRGV1|Approved
HGNC:11680	Merged/Split	TCRGV10	HGNC:12285|TRGV10|Approved
HGNC:11681	Merged/Split	TCRGV11	HGNC:12286|TRGV11|Approved
HGNC:11682	Merged/Split	TCRGV2	HGNC:12287|TRGV2|Approved
HGNC:11683	Merged/Split	TCRGV3	HGNC:12288|TRGV3|Approved
HGNC:11684	Merged/Split	TCRGV4	HGNC:12289|TRGV4|Approved
HGNC:11685	Merged/Split	TCRGV5	HGNC:12290|TRGV5|Approved
HGNC:11686	Merged/Split	TCRGV5P	HGNC:12291|TRGV5P|Approved
HGNC:11687	Merged/Split	TCRGV6	HGNC:12292|TRGV6|Approved
HGNC:11688	Merged/Split	TCRGV7	HGNC:12293|TRGV7|Approved
HGNC:11689	Merged/Split	TCRGV8	HGNC:12294|TRGV8|Approved
HGNC:11690	Merged/Split	TCRGV9	HGNC:12295|TRGV9|Approved
HGNC:11691	Merged/Split	TCRGVB	HGNC:12297|TRGVB|Approved
HGNC:11696	Merged/Split	TCTE5	HGNC:9285|PPP1R11|Approved
HGNC:11698	Merged/Split	TDD	HGNC:385|AKR1C2|Approved
HGNC:11709	Entry Withdrawn	TDO2L1	
HGNC:11710	Merged/Split	TDPX1	HGNC:9353|PRDX2|Approved
HGNC:11718	Merged/Split	TEAD5	HGNC:11716|TEAD3|Approved
HGNC:11739	Merged/Split	TEX4	HGNC:17317|TIMM22|Approved
HGNC:11746	Merged/Split	TFCOUP1	HGNC:7975|NR2F1|Approved
HGNC:11747	Merged/Split	TFCOUP2	HGNC:7976|NR2F2|Approved
HGNC:11770	Merged/Split	TGFB4	HGNC:3122|LEFTY2|Approved
HGNC:11775	Entry Withdrawn	TGFBRE	
HGNC:11783	Entry Withdrawn	THAS	
HGNC:11789	Merged/Split	THC	HGNC:12731|WAS|Approved
HGNC:11790	Merged/Split	THC2	HGNC:29186|ANKRD26|Approved
HGNC:11792	Entry Withdrawn	THM	
HGNC:11794	Entry Withdrawn	THOP2	
HGNC:11797	Merged/Split	THRA2	HGNC:11796|THRA|Approved
HGNC:11798	Merged/Split	THRAL	HGNC:7962|NR1D1|Approved
HGNC:11803	Merged/Split	TIAF1	HGNC:31104|MYO18A|Approved
HGNC:11807	Merged/Split	TIC1	HGNC:11251|SPOCK1|Approved
HGNC:11815	Entry Withdrawn	TIMM13A	
HGNC:11826	Merged/Split	TITF2	HGNC:3806|FOXE1|Approved
HGNC:11832	Merged/Split	TKC	HGNC:11833|TKCR|Entry Withdrawn
HGNC:11833	Entry Withdrawn	TKCR	
HGNC:11836	Merged/Split	TLCN	HGNC:5348|ICAM5|Approved
HGNC:11852	Merged/Split	TLX	HGNC:7973|NR2E1|Approved
HGNC:11880	Merged/Split	TMSB4	HGNC:11881|TMSB4X|Approved
HGNC:11890	Merged/Split	TMVCF	HGNC:2047|CLDN5|Approved
HGNC:11893	Merged/Split	TNFA	HGNC:11892|TNF|Approved
HGNC:11897	Merged/Split	TNFAIP5	HGNC:9692|PTX3|Approved
HGNC:11899	Entry Withdrawn	TNFAIP7	
HGNC:11900	Merged/Split	TNFB	HGNC:6709|LTA|Approved
HGNC:11901	Merged/Split	TNFC	HGNC:6711|LTB|Approved
HGNC:11902	Merged/Split	TNFR1	HGNC:11916|TNFRSF1A|Approved
HGNC:11903	Merged/Split	TNFR2	HGNC:11917|TNFRSF1B|Approved
HGNC:11911	Entry Withdrawn	TNFRSF12L	
HGNC:11933	Merged/Split	TNFSF3L	HGNC:8904|PGLYRP1|Approved
HGNC:11942	Merged/Split	TNM	HGNC:8117|TENM1|Approved
HGNC:11954	Entry Withdrawn	TNR1	
HGNC:11956	Merged/Split	TNRC10	HGNC:13875|FOXP2|Approved
HGNC:11959	Merged/Split	TNRC13	HGNC:10555|ATXN2|Approved
HGNC:11964	Merged/Split	TNRC21	HGNC:7133|KMT2D|Approved
HGNC:11965	Merged/Split	TNRC22	HGNC:14203|JPH3|Approved
HGNC:11966	Merged/Split	TNRC3	HGNC:16272|MAML3|Approved
HGNC:11970	Merged/Split	TNRC7	HGNC:14248|MED15|Approved
HGNC:11971	Merged/Split	TNRC8	HGNC:1497|CASK|Approved
HGNC:11974	Merged/Split	TNX	HGNC:11975|TNXA|Approved
HGNC:11977	Merged/Split	TNXB1	HGNC:11976|TNXB|Approved
HGNC:11978	Merged/Split	TNXB2	HGNC:11976|TNXB|Approved
HGNC:11981	Merged/Split	TOC	HGNC:20788|RHBDF2|Approved
HGNC:11991	Merged/Split	TOP3	HGNC:11992|TOP3A|Approved
HGNC:12001	Merged/Split	TP53CP	HGNC:15979|TP63|Approved
HGNC:12002	Merged/Split	TP53L	HGNC:15979|TP63|Approved
HGNC:12018	Merged/Split	TPS1	HGNC:12019|TPSAB1|Approved
HGNC:12025	Merged/Split	TR2	HGNC:7971|NR2C1|Approved
HGNC:12026	Merged/Split	TR4	HGNC:7972|NR2C2|Approved
HGNC:12160	Merged/Split	TRBF1	HGNC:11728|TERF1|Approved
HGNC:12161	Merged/Split	TRBF2	HGNC:11729|TERF2|Approved
HGNC:12249	Entry Withdrawn	TRBVOR9@	
HGNC:12267	Entry Withdrawn	TRNAE2	
HGNC:12268	Merged/Split	TRESMCR	HGNC:12629|USP6|Approved
HGNC:12272	Entry Withdrawn	TRNAG1	
HGNC:12283	Entry Withdrawn	TRGP1	
HGNC:12301	Merged/Split	TRIC5	HGNC:1616|CCT3|Approved
HGNC:12302	Entry Withdrawn	TRICY1	
HGNC:12308	Merged/Split	TRIP2	HGNC:9234|MED1|Approved
HGNC:12317	Entry Withdrawn	TRNAL47P	
HGNC:12319	Merged/Split	TRM2	HGNC:12318|TRX-CAT1-2|Approved
HGNC:12320	Merged/Split	TRMA	HGNC:10938|SLC19A2|Approved
HGNC:12321	Entry Withdrawn	TRMEP1	
HGNC:12323	Merged/Split	TRNAMI2	HGNC:12318|TRX-CAT1-2|Approved
HGNC:12325	Entry Withdrawn	TRNL	
HGNC:12328	Merged/Split	TROB1	HGNC:11979|TOB1|Approved
HGNC:12329	Merged/Split	TROB2	HGNC:11980|TOB2|Approved
HGNC:12356	Entry Withdrawn	TRNAVP1	
HGNC:12357	Entry Withdrawn	TRNAVP2	
HGNC:12358	Entry Withdrawn	TRNAVP3	
HGNC:12359	Entry Withdrawn	TRNAVP4	
HGNC:12360	Entry Withdrawn	TRW-CCA7-1	
HGNC:12361	Merged/Split	TS	HGNC:12441|TYMS|Approved
HGNC:12364	Entry Withdrawn	TSC3	
HGNC:12365	Merged/Split	TSC4	HGNC:12363|TSC2|Approved
HGNC:12366	Merged/Split	TSE1	HGNC:9388|PRKAR1A|Approved
HGNC:12368	Merged/Split	TSG10	HGNC:15971|TSG101|Approved
HGNC:12374	Entry Withdrawn	TSHRL1	
HGNC:12375	Entry Withdrawn	TSHRL2	
HGNC:12376	Entry Withdrawn	TSHRL3	
HGNC:12378	Merged/Split	TSLC1	HGNC:5951|CADM1|Approved
HGNC:12387	Merged/Split	TSSC6	HGNC:13410|TSPAN32|Approved
HGNC:12389	Merged/Split	TST1	HGNC:18782|CCDC6|Approved
HGNC:12396	Merged/Split	TTD	HGNC:21157|GTF2H5|Approved
HGNC:12400	Entry Withdrawn	TTIM1	
HGNC:12402	Merged/Split	C22orf7	HGNC:1312|TTLL1|Approved
HGNC:12409	Entry Withdrawn	TUBAL1	
HGNC:12416	Merged/Split	TUBG	HGNC:12417|TUBG1|Approved
HGNC:12426	Merged/Split	TUPLE1	HGNC:4916|HIRA|Approved
HGNC:12427	Merged/Split	TUTR1	HGNC:9690|PTTG1|Approved
HGNC:12430	Merged/Split	TXDI1	HGNC:2883|DIO1|Approved
HGNC:12431	Merged/Split	TXDI3	HGNC:2885|DIO3|Approved
HGNC:12432	Merged/Split	TXGP1	HGNC:11934|TNFSF4|Approved
HGNC:12433	Merged/Split	TXGP1L	HGNC:11918|TNFRSF4|Approved
HGNC:12438	Merged/Split	TXREB	HGNC:786|ATF4|Approved
HGNC:12439	Merged/Split	TXREB1	HGNC:10362|RPL6|Approved
HGNC:12444	Merged/Split	TYRO1	HGNC:3388|EPHA4|Approved
HGNC:12445	Merged/Split	TYRO10	HGNC:2731|DDR2|Approved
HGNC:12448	Merged/Split	TYRO4	HGNC:3387|EPHA3|Approved
HGNC:12451	Merged/Split	TYRP2	HGNC:2709|DCT|Approved
HGNC:12452	Entry Withdrawn	TYS	
HGNC:12454	Merged/Split	U2AF1P	HGNC:12456|ZRSR2P1|Approved
HGNC:12455	Merged/Split	U2AFBP	HGNC:12453|U2AF1|Approved
HGNC:12481	Merged/Split	UBE2G	HGNC:12482|UBE2G1|Approved
HGNC:12493	Merged/Split	UBE2V	HGNC:12494|UBE2V1|Approved
HGNC:12501	Merged/Split	UBH1	HGNC:12610|USP12P1|Approved
HGNC:12503	Merged/Split	UBL2	HGNC:33148|SUMO1P1|Approved
HGNC:12512	Entry Withdrawn	UCHH2	
HGNC:12514	Entry Withdrawn	UCHL2	
HGNC:12521	Merged/Split	UFS	HGNC:18374|HPSE2|Approved
HGNC:12522	Merged/Split	UGALT	HGNC:11022|SLC35A2|Approved
HGNC:12526	Merged/Split	UGP1	HGNC:12527|UGP2|Approved
HGNC:12528	Merged/Split	UGT1	HGNC:12530|UGT1A1|Approved
HGNC:12543	Entry Withdrawn	UGT2B@	
HGNC:12561	Merged/Split	UMPH2	HGNC:17144|NT5C|Approved
HGNC:12564	Merged/Split	UMS	HGNC:11602|TBX3|Approved
HGNC:12571	Merged/Split	UND	HGNC:2191|COL14A1|Approved
HGNC:12573	Merged/Split	UNP	HGNC:12627|USP4|Approved
HGNC:12574	Merged/Split	UNR	HGNC:7965|NR1H2|Approved
HGNC:12581	Merged/Split	UQBP	HGNC:12582|UQCRB|Approved
HGNC:12589	Entry Withdrawn	UQCRFSL2	
HGNC:12595	Entry Withdrawn	USH1A	
HGNC:12596	Merged/Split	USH1B	HGNC:7606|MYO7A|Approved
HGNC:12598	Merged/Split	USH1D	HGNC:13733|CDH23|Approved
HGNC:12599	Entry Withdrawn	USH1E	
HGNC:12600	Merged/Split	USH1F	HGNC:14674|PCDH15|Approved
HGNC:12602	Entry Withdrawn	USH2B	
HGNC:12603	Merged/Split	USH2C	HGNC:17416|ADGRV1|Approved
HGNC:12604	Merged/Split	USH3	HGNC:12605|CLRN1|Approved
HGNC:12606	Merged/Split	USH3B	HGNC:4816|HARS1|Approved
HGNC:12622	Merged/Split	USP23	HGNC:12620|USP21|Approved
HGNC:12639	Merged/Split	UVO	HGNC:1748|CDH1|Approved
HGNC:12653	Merged/Split	VAT1	HGNC:10934|SLC18A1|Approved
HGNC:12664	Merged/Split	VCF	HGNC:11592|TBX1|Approved
HGNC:12677	Merged/Split	VDD1	HGNC:2606|CYP27B1|Approved
HGNC:12678	Entry Withdrawn	VDI	
HGNC:12685	Merged/Split	VGL	HGNC:4857|HDLBP|Approved
HGNC:12686	Merged/Split	VGR	HGNC:1073|BMP6|Approved
HGNC:12688	Merged/Split	VHLP	HGNC:30666|VHLL|Approved
HGNC:12689	Merged/Split	VHR	HGNC:3069|DUSP3|Approved
HGNC:12699	Merged/Split	VMAT1	HGNC:10934|SLC18A1|Approved
HGNC:12700	Merged/Split	VMAT2	HGNC:10935|SLC18A2|Approved
HGNC:12701	Merged/Split	VMCM	HGNC:11724|TEK|Approved
HGNC:12702	Entry Withdrawn	VMD1	
HGNC:12704	Merged/Split	VMGLOM	HGNC:14373|GLMN|Approved
HGNC:12707	Merged/Split	VP	HGNC:9280|PPOX|Approved
HGNC:12708	Merged/Split	VPP1	HGNC:865|ATP6V0A1|Approved
HGNC:12714	Merged/Split	VPS45B	HGNC:14579|VPS45|Approved
HGNC:12717	Merged/Split	VRF	HGNC:12681|VEGFB|Approved
HGNC:12720	Merged/Split	VRNI	HGNC:1482|CAPN5|Approved
HGNC:12721	Entry Withdrawn	AVSD1	
HGNC:12725	Merged/Split	VTNR	HGNC:6150|ITGAV|Approved
HGNC:12728	Merged/Split	VWS	HGNC:6121|IRF6|Approved
HGNC:12740	Entry Withdrawn	WBS2	
HGNC:12742	Merged/Split	WBSCR10	HGNC:961|BAZ1B|Approved
HGNC:12743	Merged/Split	WBSCR11	HGNC:4661|GTF2IRD1|Approved
HGNC:12745	Merged/Split	WBSCR15	HGNC:12749|LAT2|Approved
HGNC:12747	Merged/Split	WBSCR3	HGNC:2586|CLIP2|Approved
HGNC:12748	Merged/Split	WBSCR4	HGNC:2586|CLIP2|Approved
HGNC:12750	Merged/Split	WBSCR6	HGNC:4659|GTF2I|Approved
HGNC:12751	Merged/Split	WBSCR7	HGNC:4660|GTF2IP1|Approved
HGNC:12752	Merged/Split	WBSCR9	HGNC:961|BAZ1B|Approved
HGNC:12753	Merged/Split	WD	HGNC:11027|SLC4A1|Approved
HGNC:12763	Merged/Split	WFS2	HGNC:24212|CISD2|Approved
HGNC:12764	Entry Withdrawn	WHCR	
HGNC:12772	Merged/Split	WMS	HGNC:3603|FBN1|Approved
HGNC:12773	Merged/Split	WND	HGNC:870|ATP7B|Approved
HGNC:12777	Merged/Split	WNT13	HGNC:12781|WNT2B|Approved
HGNC:12792	Merged/Split	WS1	HGNC:8617|PAX3|Approved
HGNC:12793	Merged/Split	WS2A	HGNC:7105|MITF|Approved
HGNC:12794	Entry Withdrawn	WS2B	
HGNC:12795	Merged/Split	WSN	HGNC:16499|RAB39B|Approved
HGNC:12797	Entry Withdrawn	WT2	
HGNC:12798	Merged/Split	WTS	HGNC:13315|HDAC8|Approved
HGNC:12800	Merged/Split	WWS	HGNC:24931|ZC4H2|Approved
HGNC:12803	Entry Withdrawn	XBX1	
HGNC:12808	Entry Withdrawn	XGR	
HGNC:12813	Entry Withdrawn	XM	
HGNC:12815	Merged/Split	XPAC	HGNC:12814|XPA|Approved
HGNC:12817	Merged/Split	XPD	HGNC:3434|ERCC2|Approved
HGNC:12818	Merged/Split	XPF	HGNC:3436|ERCC4|Approved
HGNC:12819	Merged/Split	XPGC	HGNC:3437|ERCC5|Approved
HGNC:12821	Merged/Split	XPNPEP	HGNC:12822|XPNPEP1|Approved
HGNC:12824	Merged/Split	XPNPEPL	HGNC:12822|XPNPEP1|Approved
HGNC:12832	Entry Withdrawn	XRCC4L	
HGNC:12834	Entry Withdrawn	XRCC8	
HGNC:12835	Merged/Split	XRCC9	HGNC:3588|FANCG|Approved
HGNC:12837	Entry Withdrawn	XS	
HGNC:12838	Entry Withdrawn	XWNPEP	
HGNC:12846	Merged/Split	YT	HGNC:108|ACHE|Approved
HGNC:12847	Merged/Split	YWHA1	HGNC:12853|YWHAH|Approved
HGNC:12848	Merged/Split	YWHAA	HGNC:12849|YWHAB|Approved
HGNC:12850	Merged/Split	YWHAD	HGNC:12855|YWHAZ|Approved
HGNC:12878	Entry Withdrawn	ZNF1	
HGNC:12882	Entry Withdrawn	ZNF102	
HGNC:12883	Entry Withdrawn	ZNF103	
HGNC:12884	Entry Withdrawn	ZNF104	
HGNC:12885	Entry Withdrawn	ZNF105	
HGNC:12889	Entry Withdrawn	ZNF109	
HGNC:12890	Entry Withdrawn	ZNF110	
HGNC:12891	Entry Withdrawn	ZNF111	
HGNC:12893	Entry Withdrawn	ZNF113	
HGNC:12895	Merged/Split	ZNF115	HGNC:23707|ZNF492|Approved
HGNC:12896	Entry Withdrawn	ZNF116	
HGNC:12898	Entry Withdrawn	ZNF118	
HGNC:12899	Entry Withdrawn	ZNF119	
HGNC:12900	Merged/Split	ZNF11A	HGNC:13096|ZNF33A|Approved
HGNC:12901	Merged/Split	ZNF11B	HGNC:13097|ZNF33B|Approved
HGNC:12903	Entry Withdrawn	ZNF120	
HGNC:12905	Entry Withdrawn	ZNF122	
HGNC:12908	Entry Withdrawn	ZNF125	
HGNC:12909	Entry Withdrawn	ZNF126	
HGNC:12910	Entry Withdrawn	MKRN3-AS1	
HGNC:12911	Entry Withdrawn	ZNF128	
HGNC:12912	Entry Withdrawn	ZNF129	
HGNC:12913	Merged/Split	ZNF13	HGNC:13111|ZNF45|Approved
HGNC:12914	Entry Withdrawn	ZNF130	
HGNC:12923	Merged/Split	ZNF139	HGNC:13101|ZKSCAN1|Approved
HGNC:12934	Entry Withdrawn	ZNF149	
HGNC:12935	Merged/Split	ZNF150	HGNC:12917|ZNF133|Approved
HGNC:12937	Entry Withdrawn	ZNF152	
HGNC:12938	Entry Withdrawn	ZNF153	
HGNC:12941	Entry Withdrawn	ZNF156	
HGNC:12943	Entry Withdrawn	ZNF158	
HGNC:12944	Entry Withdrawn	ZNF159	
HGNC:12946	Entry Withdrawn	ZNF15L2	
HGNC:12951	Merged/Split	ZNF163	HGNC:4237|GFI1|Approved
HGNC:12952	Entry Withdrawn	ZNF164	
HGNC:12954	Merged/Split	ZNF166	HGNC:12988|ZNF197|Approved
HGNC:12956	Merged/Split	ZNF168	HGNC:21018|ZNF445|Approved
HGNC:12959	Entry Withdrawn	ZNF170	
HGNC:12960	Entry Withdrawn	ZNF171	
HGNC:12961	Entry Withdrawn	ZNF172	
HGNC:12965	Merged/Split	ZNF176	HGNC:25406|ZNF664|Approved
HGNC:12967	Merged/Split	ZNF178	HGNC:16284|TRIM15|Approved
HGNC:12972	Merged/Split	ZNF21	HGNC:13001|ZNF182|Approved
HGNC:12973	Entry Withdrawn	ZNF182L	
HGNC:12977	Merged/Split	ZNF186	HGNC:13143|ZNF73P|Approved
HGNC:12979	Entry Withdrawn	ZNF188	
HGNC:12982	Merged/Split	ZNF191	HGNC:13032|ZNF24|Approved
HGNC:12985	Entry Withdrawn	ZNF194	
HGNC:12987	Entry Withdrawn	ZNF196	
HGNC:12990	Entry Withdrawn	ZNF199	
HGNC:13002	Merged/Split	ZNF210	HGNC:12996|ZNF205|Approved
HGNC:13021	Merged/Split	ZFP112	HGNC:12892|ZNF112|Approved
HGNC:13025	Merged/Split	ZNF231	HGNC:1117|BSN|Approved
HGNC:13033	Entry Withdrawn	ZNF240	
HGNC:13034	Entry Withdrawn	ZNF241	
HGNC:13035	Entry Withdrawn	ZNF242	
HGNC:13037	Entry Withdrawn	ZNF244	
HGNC:13038	Entry Withdrawn	ZNF245	
HGNC:13039	Entry Withdrawn	ZNF246	
HGNC:13040	Entry Withdrawn	ZNF247	
HGNC:13042	Entry Withdrawn	ZNF249	
HGNC:13048	Merged/Split	ZNF255	HGNC:13017|ZNF224|Approved
HGNC:13062	Merged/Split	ZNF269	HGNC:13027|ZNF234|Approved
HGNC:13063	Merged/Split	ZNF27	HGNC:13017|ZNF224|Approved
HGNC:13064	Merged/Split	ZNF270	HGNC:12866|ZNF235|Approved
HGNC:13066	Merged/Split	ZNF272	HGNC:21628|ZNF460|Approved
HGNC:13072	Merged/Split	ZNF279	HGNC:23022|ZNF280B|Approved
HGNC:13074	Merged/Split	ZNF280	HGNC:18597|ZNF280A|Approved
HGNC:13086	Merged/Split	ZNF298	HGNC:13999|PRDM15|Approved
HGNC:13087	Merged/Split	ZNF299	HGNC:13088|ZNF299P|Approved
HGNC:13092	Entry Withdrawn	ZNF301	
HGNC:13100	Entry Withdrawn	ZNF35P	
HGNC:13105	Merged/Split	ZNF39L1	HGNC:13109|ZNF43|Approved
HGNC:13106	Entry Withdrawn	ZNF43L	
HGNC:13113	Merged/Split	ZNF47	HGNC:18818|ZNF397|Approved
HGNC:13115	Merged/Split	ZNF49	HGNC:28671|ZNF546|Approved
HGNC:13116	Merged/Split	ZNF50	HGNC:4929|ZSCAN22|Approved
